time,open,high,low,close,Volume
1984-03-07,131.28999329,131.28999329,131.28999329,131.28999329,NaN
1984-03-08,131.16000366,131.16000366,131.16000366,131.16000366,NaN
1984-03-09,131.17999268,131.17999268,131.17999268,131.17999268,NaN
1984-03-12,131.07000732,131.07000732,131.07000732,131.07000732,NaN
1984-03-13,131.00999451,131.00999451,131.00999451,131.00999451,NaN
1984-03-14,130.91999817,130.91999817,130.91999817,130.91999817,NaN
1984-03-15,130.55999756,130.55999756,130.55999756,130.55999756,NaN
1984-03-16,130.53999329,130.53999329,130.53999329,130.53999329,NaN
1984-03-19,130.69999695,130.69999695,130.69999695,130.69999695,NaN
1984-03-20,131.16999817,131.16999817,131.16999817,131.16999817,NaN
1984-03-21,131.36999512,131.36999512,131.36999512,131.36999512,NaN
