time,open,high,low,close,Volume
2005-09-20,175.23,175.50999,174.07001,174.24001,NaN
2005-09-21,174.24001,175.24001,174.03,174.03,NaN
2005-09-22,174.3,174.95,173.84,174.95,NaN
2005-09-23,175.14,175.39999,174.74001,174.74001,NaN
2005-09-26,174.96001,176.17,174.84,175,NaN
2005-09-27,175.19,175.71001,175.05,175.05,NaN
2005-09-28,175.55,175.96001,174.23,174.96001,NaN
2005-09-29,175.24001,175.67,174.59,174.96001,NaN
2005-09-30,175.25,175.60001,174.22,174.22,NaN
2005-10-03,173.78999,174.50999,173.36,173.71001,NaN
2005-10-04,173.94,174.25,173,173.27,NaN
2005-10-05,173.52,173.98,173.21001,173.53999,NaN
2005-10-06,173.35001,173.53999,172.42999,172.42999,NaN
2005-10-07,172.52,173.60001,172.47,173.00999,NaN
2005-10-10,172.66,173.39999,172.25999,172.35001,NaN
2005-10-11,171.78,172.59,171.63,172.07001,NaN
2005-10-12,172.09,172.58,171.59,171.64999,NaN
2005-10-13,171.89,172.47,170.8,170.98,NaN
2005-10-14,170.58,171.09,169.92,170.25999,NaN
2005-10-17,170.25,170.59,169.05,169.06,NaN
2005-10-18,170.09,170.27,168.96001,169.59,NaN
2005-10-19,170.55,171.23,169.73,169.77,NaN
2005-10-21,169.13,169.22,168.53999,168.53999,NaN
2005-10-25,168.7,168.7,167.33,167.33,NaN
2005-10-26,167.46001,168.14999,167.25999,168.14,NaN
2005-10-27,168.14,169.17,167.17,167.2,NaN
2005-10-28,167.31,167.58,166.72,167.28999,NaN
2005-10-31,167.60001,167.73,166.88,167.03,NaN
2005-11-01,167.42,167.89999,166.99001,167.32001,NaN
2005-11-02,167.31,169.57001,167.31,169.38,NaN
2005-11-03,168.97,169.74001,167.74001,167.74001,NaN
2005-11-04,167.98,168.39999,166.89,167.09,NaN
2005-11-07,167.09,167.25999,165.36,166.23,NaN
2005-11-08,166.23,166.59,165.42,165.84,NaN
2005-11-09,165.73,166.06,165.32001,165.88,NaN
2005-11-10,165.77,166.28999,165.69,165.78,NaN
2005-11-11,165.78,166.66,165.60001,166.25,NaN
2005-11-14,166.14,167.38,165.52,165.61,NaN
2005-11-15,165.64999,165.69,163.42,163.85001,NaN
2005-11-16,163.85001,163.98,162.44,162.67999,NaN
2005-11-18,162.77,163.89,160.09,160.36,NaN
2005-11-21,160.53999,160.89,159,159.39999,NaN
2005-11-22,159.39,159.77,158.97,159.28,NaN
2005-11-23,159.24001,159.52,156.91,157.22,NaN
2005-11-24,157.22,157.61,157.07001,157.25999,NaN
2005-11-25,157.25,158.41,157.13,158.10001,NaN
2005-11-28,158.08,159.22,156.60001,157.57001,NaN
2005-11-29,157.57001,158.14999,156.03999,156.24001,NaN
2005-11-30,156.44,156.8,155.84,156.47,NaN
2005-12-01,156.50999,156.86,155.09,155.17,NaN
2005-12-02,155.39999,155.88,153.95,154.05,NaN
2005-12-06,154.05,157.77,154.05,157.77,NaN
2005-12-07,157.77,159.17,157.77,158.62,NaN
2005-12-08,158.55,158.92999,157.78999,158.57001,NaN
2005-12-09,158.64999,159.39,157.89,158.25999,NaN
2005-12-13,158.24001,158.88,157.89,158.03999,NaN
2005-12-14,158.03999,158.33,156.55,157.12,NaN
2005-12-15,157.61,157.98,155.64999,156.12,NaN
2005-12-16,156.25999,157.07001,154.83,155.12,NaN
2005-12-19,155.59,156.67999,155.59,156.19,NaN
2005-12-20,156.5,157.78,156.25999,156.28,NaN
2005-12-21,156.60001,156.67999,155.55,155.94,NaN
2005-12-22,155.95,156.72,155.89,156.2,NaN
2005-12-23,156.77,157.52,155.50999,157.07001,NaN
2005-12-26,157.10001,158.17999,157.07001,157.82001,NaN
2005-12-27,157.31,157.7,156.67999,157.10001,NaN
2005-12-28,156.84,157.07001,156.25999,157.07001,NaN
2005-12-29,157.05,158,157.03,157.72,NaN
2005-12-30,157.85001,158.53999,157.72,158.23,NaN
2006-01-03,157.85001,159.07001,157.56,158.25999,NaN
2006-01-04,158.28999,159.17,158.19,158.95,NaN
2006-01-05,158.98,159.06,157.71001,158.53,NaN
2006-01-06,158.81,159.94,158.81,159.49001,NaN
2006-01-09,159.64999,160.64999,159.50999,160.25,NaN
2006-01-10,160.31,161.66,160.3,160.78,NaN
2006-01-11,160.89,162,160.87,161.63,NaN
2006-01-12,161.78999,162.87,161.25,161.27,NaN
2006-01-13,161.27,163.72,161.27,163.44,NaN
2006-01-16,163.44,163.58,161.67,161.67,NaN
2006-01-17,161.72,162.33,160.83,161.19,NaN
2006-01-18,161.11,161.11,158.53,158.99001,NaN
2006-01-19,159.06,160.11,158.49001,159.78,NaN
2006-01-20,159.99001,160.62,159.85001,160.07001,NaN
2006-01-23,159.63,160.07001,158.95,159.2,NaN
2006-01-24,159.2,160.05,158.56,158.94,NaN
2006-01-25,158.64,159.14,158,158.11,NaN
2006-01-26,158.14,158.53,157.53999,157.81,NaN
2006-01-27,157.64999,160.78,157.64999,160.78,NaN
2006-01-30,161.17999,162.02,161.09,162.02,NaN
