<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.06	06:59:00	0.90925	0.90927	0.90925	0.90925	8	0	16
2025.01.06	07:00:00	0.90925	0.90931	0.90923	0.90929	14	0	15
2025.01.06	07:01:00	0.90929	0.90929	0.90924	0.90924	8	0	18
2025.01.06	07:02:00	0.90924	0.90926	0.90921	0.90921	9	0	16
2025.01.06	07:03:00	0.90921	0.90929	0.90921	0.90926	14	0	18
2025.01.06	07:04:00	0.90926	0.90928	0.90925	0.90925	8	0	17
2025.01.06	07:05:00	0.90925	0.90931	0.90925	0.90929	11	0	15
2025.01.06	07:06:00	0.90929	0.90931	0.90918	0.90918	16	0	14
2025.01.06	07:07:00	0.90918	0.90918	0.90911	0.90915	13	0	18
2025.01.06	07:08:00	0.90915	0.90917	0.90913	0.90913	11	0	17
2025.01.06	07:09:00	0.90913	0.90919	0.90913	0.90918	15	0	16
2025.01.06	07:10:00	0.90918	0.90922	0.90915	0.90917	19	0	15
2025.01.06	07:11:00	0.90917	0.90920	0.90917	0.90918	12	0	14
2025.01.06	07:12:00	0.90918	0.90924	0.90918	0.90924	11	0	14
2025.01.06	07:13:00	0.90924	0.90926	0.90917	0.90922	14	0	14
2025.01.06	07:14:00	0.90922	0.90923	0.90922	0.90923	10	0	14
2025.01.06	07:15:00	0.90923	0.90924	0.90922	0.90922	3	0	14
2025.01.06	07:16:00	0.90922	0.90924	0.90919	0.90920	15	0	14
2025.01.06	07:17:00	0.90920	0.90931	0.90920	0.90928	12	0	18
2025.01.06	07:18:00	0.90928	0.90930	0.90922	0.90923	10	0	18
2025.01.06	07:19:00	0.90923	0.90924	0.90921	0.90922	14	0	18
2025.01.06	07:20:00	0.90922	0.90932	0.90922	0.90932	14	0	18
2025.01.06	07:21:00	0.90932	0.90934	0.90931	0.90931	13	0	16
2025.01.06	07:22:00	0.90931	0.90932	0.90922	0.90922	14	0	16
2025.01.06	07:23:00	0.90921	0.90921	0.90915	0.90916	8	0	17
2025.01.06	07:24:00	0.90916	0.90917	0.90910	0.90910	13	0	16
2025.01.06	07:25:00	0.90910	0.90916	0.90909	0.90914	20	0	16
2025.01.06	07:26:00	0.90914	0.90914	0.90909	0.90909	18	0	16
2025.01.06	07:27:00	0.90909	0.90911	0.90908	0.90910	14	0	14
2025.01.06	07:28:00	0.90910	0.90910	0.90907	0.90910	13	0	14
2025.01.06	07:29:00	0.90910	0.90914	0.90909	0.90913	17	0	14
2025.01.06	07:30:00	0.90913	0.90916	0.90910	0.90911	16	0	14
2025.01.06	07:31:00	0.90912	0.90912	0.90908	0.90909	18	0	14
2025.01.06	07:32:00	0.90909	0.90912	0.90908	0.90910	9	0	15
2025.01.06	07:33:00	0.90910	0.90912	0.90908	0.90911	14	0	14
2025.01.06	07:34:00	0.90911	0.90911	0.90906	0.90906	6	0	14
2025.01.06	07:35:00	0.90906	0.90912	0.90906	0.90910	15	0	14
2025.01.06	07:36:00	0.90910	0.90914	0.90909	0.90914	8	0	15
2025.01.06	07:37:00	0.90914	0.90920	0.90914	0.90919	17	0	16
2025.01.06	07:38:00	0.90919	0.90920	0.90917	0.90918	5	0	17
2025.01.06	07:39:00	0.90920	0.90921	0.90918	0.90919	8	0	15
2025.01.06	07:40:00	0.90919	0.90926	0.90919	0.90926	13	0	14
2025.01.06	07:41:00	0.90926	0.90927	0.90924	0.90925	13	0	15
2025.01.06	07:42:00	0.90925	0.90926	0.90920	0.90923	21	0	14
2025.01.06	07:43:00	0.90923	0.90924	0.90917	0.90921	15	0	16
2025.01.06	07:44:00	0.90921	0.90930	0.90920	0.90930	12	0	18
2025.01.06	07:45:00	0.90930	0.90930	0.90928	0.90930	6	0	17
2025.01.06	07:46:00	0.90930	0.90930	0.90924	0.90927	15	0	17
2025.01.06	07:47:00	0.90927	0.90927	0.90922	0.90925	12	0	17
2025.01.06	07:48:00	0.90925	0.90926	0.90924	0.90925	5	0	14
2025.01.06	07:49:00	0.90925	0.90932	0.90925	0.90930	8	0	14
2025.01.06	07:50:00	0.90929	0.90935	0.90929	0.90931	8	0	18
2025.01.06	07:51:00	0.90931	0.90933	0.90930	0.90931	9	0	16
2025.01.06	07:52:00	0.90931	0.90938	0.90931	0.90935	12	0	15
2025.01.06	07:53:00	0.90935	0.90936	0.90933	0.90936	8	0	14
2025.01.06	07:54:00	0.90936	0.90939	0.90929	0.90930	11	0	14
2025.01.06	07:55:00	0.90928	0.90938	0.90928	0.90936	19	0	18
2025.01.06	07:56:00	0.90939	0.90944	0.90937	0.90941	12	0	18
2025.01.06	07:57:00	0.90941	0.90946	0.90936	0.90946	19	0	18
2025.01.06	07:58:00	0.90946	0.90948	0.90944	0.90946	21	0	17
2025.01.06	07:59:00	0.90946	0.90962	0.90946	0.90954	25	0	18
2025.01.06	08:00:00	0.90954	0.90959	0.90952	0.90958	23	0	18
2025.01.06	08:01:00	0.90958	0.90960	0.90956	0.90959	20	0	17
2025.01.06	08:02:00	0.90960	0.90960	0.90955	0.90958	14	0	16
2025.01.06	08:03:00	0.90958	0.90958	0.90952	0.90953	11	0	14
2025.01.06	08:04:00	0.90953	0.90953	0.90947	0.90949	14	0	14
2025.01.06	08:05:00	0.90948	0.90952	0.90944	0.90951	23	0	14
2025.01.06	08:06:00	0.90952	0.90964	0.90952	0.90960	31	0	16
2025.01.06	08:07:00	0.90960	0.90972	0.90960	0.90971	25	0	14
2025.01.06	08:08:00	0.90971	0.90976	0.90971	0.90974	18	0	16
2025.01.06	08:09:00	0.90974	0.90974	0.90959	0.90959	20	0	16
2025.01.06	08:10:00	0.90959	0.90964	0.90954	0.90957	17	0	17
2025.01.06	08:11:00	0.90957	0.90959	0.90956	0.90959	9	0	14
2025.01.06	08:12:00	0.90959	0.90960	0.90951	0.90954	20	0	14
2025.01.06	08:13:00	0.90954	0.90956	0.90951	0.90955	16	0	14
2025.01.06	08:14:00	0.90955	0.90957	0.90952	0.90953	23	0	14
2025.01.06	08:15:00	0.90953	0.90957	0.90953	0.90956	20	0	14
2025.01.06	08:16:00	0.90956	0.90960	0.90951	0.90952	25	0	14
2025.01.06	08:17:00	0.90952	0.90957	0.90952	0.90957	10	0	14
2025.01.06	08:18:00	0.90957	0.90958	0.90948	0.90953	36	0	14
2025.01.06	08:19:00	0.90953	0.90954	0.90951	0.90954	10	0	14
2025.01.06	08:20:00	0.90954	0.90959	0.90954	0.90959	3	0	14
2025.01.06	08:21:00	0.90959	0.90965	0.90958	0.90965	14	0	14
2025.01.06	08:22:00	0.90965	0.90975	0.90965	0.90975	12	0	16
2025.01.06	08:23:00	0.90975	0.90978	0.90975	0.90977	10	0	16
2025.01.06	08:24:00	0.90981	0.90984	0.90981	0.90983	6	0	16
2025.01.06	08:25:00	0.90983	0.90985	0.90982	0.90985	18	0	16
2025.01.06	08:26:00	0.90985	0.90986	0.90972	0.90977	15	0	16
2025.01.06	08:27:00	0.90976	0.90981	0.90976	0.90980	13	0	18
2025.01.06	08:28:00	0.90980	0.90982	0.90976	0.90977	13	0	16
2025.01.06	08:29:00	0.90977	0.90982	0.90974	0.90974	17	0	16
2025.01.06	08:30:00	0.90974	0.90975	0.90960	0.90961	21	0	17
2025.01.06	08:31:00	0.90961	0.90964	0.90956	0.90964	10	0	18
2025.01.06	08:32:00	0.90964	0.90965	0.90961	0.90965	15	0	16
2025.01.06	08:33:00	0.90965	0.90965	0.90960	0.90961	15	0	15
2025.01.06	08:34:00	0.90961	0.90961	0.90953	0.90957	14	0	14
2025.01.06	08:35:00	0.90957	0.90962	0.90957	0.90957	17	0	14
2025.01.06	08:36:00	0.90957	0.90960	0.90954	0.90955	25	0	14
2025.01.06	08:37:00	0.90956	0.90957	0.90954	0.90957	7	0	14
2025.01.06	08:38:00	0.90957	0.90957	0.90955	0.90955	33	0	14
2025.01.06	08:39:00	0.90955	0.90957	0.90949	0.90956	30	0	14
2025.01.06	08:40:00	0.90957	0.90960	0.90957	0.90960	9	0	16
2025.01.06	08:41:00	0.90960	0.90960	0.90954	0.90955	8	0	16
2025.01.06	08:42:00	0.90955	0.90955	0.90953	0.90955	17	0	14
2025.01.06	08:43:00	0.90956	0.90956	0.90947	0.90947	18	0	14
2025.01.06	08:44:00	0.90947	0.90947	0.90940	0.90940	30	0	16
2025.01.06	08:45:00	0.90940	0.90952	0.90939	0.90952	21	0	18
2025.01.06	08:46:00	0.90951	0.90955	0.90951	0.90955	3	0	18
2025.01.06	08:47:00	0.90955	0.90960	0.90955	0.90960	15	0	16
2025.01.06	08:48:00	0.90960	0.90964	0.90960	0.90964	4	0	14
2025.01.06	08:49:00	0.90964	0.90968	0.90964	0.90966	10	0	14
2025.01.06	08:50:00	0.90966	0.90973	0.90966	0.90973	24	0	14
2025.01.06	08:51:00	0.90973	0.90978	0.90972	0.90975	15	0	16
2025.01.06	08:52:00	0.90975	0.90975	0.90969	0.90971	33	0	17
2025.01.06	08:53:00	0.90971	0.90986	0.90971	0.90980	26	0	16
2025.01.06	08:54:00	0.90980	0.90988	0.90980	0.90988	9	0	18
2025.01.06	08:55:00	0.90987	0.90989	0.90975	0.90978	13	0	18
2025.01.06	08:56:00	0.90978	0.90978	0.90961	0.90962	24	0	18
2025.01.06	08:57:00	0.90962	0.90970	0.90961	0.90965	30	0	18
2025.01.06	08:58:00	0.90965	0.90970	0.90963	0.90965	11	0	18
2025.01.06	08:59:00	0.90965	0.90966	0.90963	0.90965	15	0	16
2025.01.06	09:00:00	0.90959	0.90961	0.90940	0.90940	41	0	15
2025.01.06	09:01:00	0.90940	0.90943	0.90933	0.90933	28	0	15
2025.01.06	09:02:00	0.90933	0.90938	0.90933	0.90937	21	0	15
2025.01.06	09:03:00	0.90938	0.90940	0.90935	0.90937	22	0	15
2025.01.06	09:04:00	0.90937	0.90951	0.90937	0.90950	26	0	15
2025.01.06	09:05:00	0.90950	0.90984	0.90950	0.90984	36	0	15
2025.01.06	09:06:00	0.90979	0.90980	0.90959	0.90960	30	0	15
2025.01.06	09:07:00	0.90960	0.90963	0.90959	0.90960	11	0	14
2025.01.06	09:08:00	0.90960	0.90960	0.90950	0.90953	18	0	14
2025.01.06	09:09:00	0.90953	0.90962	0.90953	0.90961	19	0	14
2025.01.06	09:10:00	0.90959	0.90960	0.90956	0.90956	9	0	14
2025.01.06	09:11:00	0.90956	0.90957	0.90948	0.90948	13	0	14
2025.01.06	09:12:00	0.90948	0.90952	0.90948	0.90952	20	0	14
2025.01.06	09:13:00	0.90951	0.90960	0.90950	0.90958	24	0	15
2025.01.06	09:14:00	0.90959	0.90963	0.90955	0.90955	17	0	15
2025.01.06	09:15:00	0.90955	0.90959	0.90955	0.90959	11	0	15
2025.01.06	09:16:00	0.90959	0.90964	0.90938	0.90938	20	0	15
2025.01.06	09:17:00	0.90938	0.90941	0.90925	0.90926	17	0	17
2025.01.06	09:18:00	0.90926	0.90926	0.90919	0.90922	16	0	15
2025.01.06	09:19:00	0.90922	0.90922	0.90915	0.90915	12	0	14
2025.01.06	09:20:00	0.90915	0.90916	0.90904	0.90905	22	0	14
2025.01.06	09:21:00	0.90905	0.90913	0.90905	0.90913	20	0	15
2025.01.06	09:22:00	0.90913	0.90929	0.90913	0.90917	25	0	14
2025.01.06	09:23:00	0.90918	0.90925	0.90917	0.90920	17	0	16
2025.01.06	09:24:00	0.90920	0.90920	0.90909	0.90911	21	0	15
2025.01.06	09:25:00	0.90914	0.90914	0.90903	0.90903	16	0	14
2025.01.06	09:26:00	0.90903	0.90904	0.90901	0.90904	10	0	14
2025.01.06	09:27:00	0.90904	0.90904	0.90901	0.90902	6	0	14
2025.01.06	09:28:00	0.90902	0.90902	0.90884	0.90884	21	0	14
2025.01.06	09:29:00	0.90883	0.90886	0.90883	0.90885	11	0	14
2025.01.06	09:30:00	0.90885	0.90885	0.90870	0.90871	18	0	14
2025.01.06	09:31:00	0.90871	0.90879	0.90870	0.90879	18	0	14
2025.01.06	09:32:00	0.90879	0.90887	0.90853	0.90853	47	0	14
2025.01.06	09:33:00	0.90853	0.90861	0.90833	0.90843	36	0	17
2025.01.06	09:34:00	0.90843	0.90852	0.90843	0.90851	34	0	16
2025.01.06	09:35:00	0.90851	0.90853	0.90846	0.90846	28	0	15
2025.01.06	09:36:00	0.90846	0.90861	0.90846	0.90848	33	0	15
2025.01.06	09:37:00	0.90848	0.90853	0.90843	0.90853	26	0	15
2025.01.06	09:38:00	0.90850	0.90864	0.90849	0.90864	22	0	15
2025.01.06	09:39:00	0.90864	0.90870	0.90862	0.90868	20	0	15
2025.01.06	09:40:00	0.90868	0.90870	0.90858	0.90862	18	0	15
2025.01.06	09:41:00	0.90862	0.90862	0.90847	0.90862	26	0	15
2025.01.06	09:42:00	0.90861	0.90866	0.90858	0.90861	29	0	15
2025.01.06	09:43:00	0.90861	0.90871	0.90853	0.90862	42	0	15
2025.01.06	09:44:00	0.90862	0.90864	0.90854	0.90855	19	0	14
2025.01.06	09:45:00	0.90855	0.90857	0.90847	0.90849	19	0	14
2025.01.06	09:46:00	0.90849	0.90857	0.90849	0.90856	24	0	14
2025.01.06	09:47:00	0.90856	0.90860	0.90855	0.90860	8	0	14
2025.01.06	09:48:00	0.90860	0.90861	0.90845	0.90851	15	0	14
2025.01.06	09:49:00	0.90851	0.90853	0.90845	0.90850	16	0	14
2025.01.06	09:50:00	0.90850	0.90852	0.90840	0.90842	17	0	14
2025.01.06	09:51:00	0.90842	0.90855	0.90842	0.90855	21	0	14
2025.01.06	09:52:00	0.90855	0.90855	0.90832	0.90832	27	0	14
2025.01.06	09:53:00	0.90832	0.90835	0.90824	0.90829	25	0	15
2025.01.06	09:54:00	0.90829	0.90831	0.90821	0.90822	22	0	14
2025.01.06	09:55:00	0.90822	0.90827	0.90811	0.90826	31	0	14
2025.01.06	09:56:00	0.90826	0.90834	0.90824	0.90828	28	0	15
2025.01.06	09:57:00	0.90828	0.90830	0.90812	0.90813	16	0	15
2025.01.06	09:58:00	0.90813	0.90813	0.90798	0.90801	25	0	15
2025.01.06	09:59:00	0.90801	0.90806	0.90790	0.90806	31	0	16
2025.01.06	10:00:00	0.90804	0.90812	0.90796	0.90811	37	0	17
2025.01.06	10:01:00	0.90811	0.90812	0.90800	0.90803	36	0	16
2025.01.06	10:02:00	0.90799	0.90799	0.90768	0.90771	34	0	17
2025.01.06	10:03:00	0.90771	0.90771	0.90749	0.90749	34	0	16
2025.01.06	10:04:00	0.90748	0.90748	0.90732	0.90735	54	0	16
2025.01.06	10:05:00	0.90735	0.90787	0.90735	0.90776	62	0	17
2025.01.06	10:06:00	0.90776	0.90781	0.90770	0.90772	39	0	16
2025.01.06	10:07:00	0.90773	0.90774	0.90749	0.90753	29	0	15
2025.01.06	10:08:00	0.90753	0.90766	0.90752	0.90766	34	0	15
2025.01.06	10:09:00	0.90766	0.90778	0.90761	0.90778	32	0	15
2025.01.06	10:10:00	0.90778	0.90778	0.90766	0.90773	34	0	15
2025.01.06	10:11:00	0.90774	0.90777	0.90762	0.90766	30	0	16
2025.01.06	10:12:00	0.90766	0.90770	0.90764	0.90766	26	0	14
2025.01.06	10:13:00	0.90766	0.90770	0.90744	0.90746	50	0	14
2025.01.06	10:14:00	0.90746	0.90751	0.90730	0.90737	39	0	16
2025.01.06	10:15:00	0.90735	0.90735	0.90715	0.90717	68	0	16
2025.01.06	10:16:00	0.90719	0.90731	0.90707	0.90720	49	0	16
2025.01.06	10:17:00	0.90721	0.90728	0.90708	0.90712	29	0	16
2025.01.06	10:18:00	0.90713	0.90721	0.90704	0.90708	34	0	15
2025.01.06	10:19:00	0.90708	0.90713	0.90702	0.90709	36	0	15
2025.01.06	10:20:00	0.90709	0.90712	0.90698	0.90712	27	0	14
2025.01.06	10:21:00	0.90712	0.90718	0.90706	0.90712	27	0	14
2025.01.06	10:22:00	0.90712	0.90721	0.90704	0.90712	41	0	15
2025.01.06	10:23:00	0.90712	0.90741	0.90710	0.90738	56	0	15
2025.01.06	10:24:00	0.90738	0.90753	0.90738	0.90749	29	0	15
2025.01.06	10:25:00	0.90749	0.90756	0.90744	0.90749	39	0	15
2025.01.06	10:26:00	0.90746	0.90750	0.90743	0.90743	28	0	14
2025.01.06	10:27:00	0.90743	0.90749	0.90734	0.90738	35	0	14
2025.01.06	10:28:00	0.90738	0.90747	0.90737	0.90741	35	0	14
2025.01.06	10:29:00	0.90741	0.90741	0.90704	0.90705	35	0	14
2025.01.06	10:30:00	0.90705	0.90711	0.90678	0.90685	44	0	15
2025.01.06	10:31:00	0.90685	0.90705	0.90680	0.90696	40	0	16
2025.01.06	10:32:00	0.90696	0.90704	0.90690	0.90693	47	0	16
2025.01.06	10:33:00	0.90695	0.90699	0.90686	0.90698	29	0	15
2025.01.06	10:34:00	0.90698	0.90713	0.90696	0.90708	38	0	16
2025.01.06	10:35:00	0.90708	0.90722	0.90699	0.90717	54	0	15
2025.01.06	10:36:00	0.90710	0.90729	0.90708	0.90724	38	0	15
2025.01.06	10:37:00	0.90724	0.90724	0.90705	0.90706	35	0	14
2025.01.06	10:38:00	0.90705	0.90715	0.90702	0.90714	34	0	14
2025.01.06	10:39:00	0.90714	0.90721	0.90708	0.90713	40	0	14
2025.01.06	10:40:00	0.90713	0.90713	0.90681	0.90681	44	0	14
2025.01.06	10:41:00	0.90681	0.90698	0.90681	0.90693	22	0	15
2025.01.06	10:42:00	0.90692	0.90700	0.90691	0.90700	19	0	14
2025.01.06	10:43:00	0.90700	0.90700	0.90692	0.90697	17	0	14
2025.01.06	10:44:00	0.90697	0.90711	0.90696	0.90706	13	0	14
2025.01.06	10:45:00	0.90708	0.90728	0.90708	0.90726	36	0	15
2025.01.06	10:46:00	0.90726	0.90726	0.90714	0.90714	27	0	14
2025.01.06	10:47:00	0.90714	0.90714	0.90697	0.90698	23	0	14
2025.01.06	10:48:00	0.90698	0.90701	0.90693	0.90700	39	0	15
2025.01.06	10:49:00	0.90700	0.90701	0.90682	0.90683	41	0	15
2025.01.06	10:50:00	0.90682	0.90682	0.90641	0.90642	37	0	16
2025.01.06	10:51:00	0.90643	0.90651	0.90635	0.90637	45	0	16
2025.01.06	10:52:00	0.90637	0.90652	0.90633	0.90651	30	0	15
2025.01.06	10:53:00	0.90651	0.90659	0.90646	0.90658	27	0	14
2025.01.06	10:54:00	0.90660	0.90664	0.90647	0.90650	25	0	15
2025.01.06	10:55:00	0.90649	0.90650	0.90629	0.90635	39	0	14
2025.01.06	10:56:00	0.90636	0.90637	0.90613	0.90621	40	0	15
2025.01.06	10:57:00	0.90624	0.90630	0.90614	0.90617	43	0	15
2025.01.06	10:58:00	0.90616	0.90625	0.90604	0.90621	59	0	16
2025.01.06	10:59:00	0.90621	0.90624	0.90611	0.90616	41	0	15
2025.01.06	11:00:00	0.90616	0.90627	0.90610	0.90626	49	0	14
2025.01.06	11:01:00	0.90625	0.90638	0.90619	0.90622	52	0	17
2025.01.06	11:02:00	0.90622	0.90653	0.90622	0.90646	45	0	17
2025.01.06	11:03:00	0.90646	0.90658	0.90598	0.90598	69	0	15
2025.01.06	11:04:00	0.90594	0.90614	0.90577	0.90613	81	0	17
2025.01.06	11:05:00	0.90613	0.90621	0.90597	0.90609	57	0	16
2025.01.06	11:06:00	0.90603	0.90612	0.90587	0.90610	67	0	16
2025.01.06	11:07:00	0.90608	0.90628	0.90599	0.90625	84	0	16
2025.01.06	11:08:00	0.90622	0.90625	0.90606	0.90613	70	0	16
2025.01.06	11:09:00	0.90612	0.90614	0.90586	0.90588	84	0	16
2025.01.06	11:10:00	0.90588	0.90588	0.90553	0.90574	56	0	16
2025.01.06	11:11:00	0.90574	0.90579	0.90568	0.90576	51	0	16
2025.01.06	11:12:00	0.90576	0.90576	0.90556	0.90562	62	0	15
2025.01.06	11:13:00	0.90562	0.90595	0.90562	0.90595	33	0	15
2025.01.06	11:14:00	0.90595	0.90611	0.90595	0.90610	54	0	15
2025.01.06	11:15:00	0.90609	0.90625	0.90597	0.90599	48	0	15
2025.01.06	11:16:00	0.90599	0.90599	0.90587	0.90587	28	0	15
2025.01.06	11:17:00	0.90587	0.90592	0.90577	0.90592	40	0	15
2025.01.06	11:18:00	0.90592	0.90592	0.90577	0.90577	23	0	14
2025.01.06	11:19:00	0.90577	0.90577	0.90557	0.90572	43	0	14
2025.01.06	11:20:00	0.90571	0.90579	0.90565	0.90566	41	0	14
2025.01.06	11:21:00	0.90566	0.90586	0.90562	0.90578	58	0	15
2025.01.06	11:22:00	0.90577	0.90587	0.90555	0.90558	47	0	15
2025.01.06	11:23:00	0.90558	0.90559	0.90541	0.90553	45	0	15
2025.01.06	11:24:00	0.90558	0.90565	0.90551	0.90552	40	0	15
2025.01.06	11:25:00	0.90552	0.90553	0.90533	0.90533	48	0	14
2025.01.06	11:26:00	0.90533	0.90556	0.90533	0.90552	32	0	15
2025.01.06	11:27:00	0.90552	0.90577	0.90551	0.90570	21	0	14
2025.01.06	11:28:00	0.90570	0.90572	0.90558	0.90567	23	0	14
2025.01.06	11:29:00	0.90568	0.90574	0.90563	0.90573	27	0	14
2025.01.06	11:30:00	0.90575	0.90589	0.90570	0.90580	23	0	14
2025.01.06	11:31:00	0.90582	0.90586	0.90570	0.90571	30	0	14
2025.01.06	11:32:00	0.90571	0.90576	0.90565	0.90574	33	0	14
2025.01.06	11:33:00	0.90574	0.90587	0.90574	0.90579	35	0	15
2025.01.06	11:34:00	0.90579	0.90599	0.90579	0.90599	29	0	15
2025.01.06	11:35:00	0.90599	0.90603	0.90590	0.90594	28	0	15
2025.01.06	11:36:00	0.90594	0.90595	0.90586	0.90591	22	0	15
2025.01.06	11:37:00	0.90592	0.90601	0.90590	0.90600	26	0	15
2025.01.06	11:38:00	0.90600	0.90617	0.90600	0.90617	41	0	15
2025.01.06	11:39:00	0.90617	0.90618	0.90605	0.90609	36	0	15
2025.01.06	11:40:00	0.90609	0.90625	0.90604	0.90623	28	0	15
2025.01.06	11:41:00	0.90624	0.90633	0.90620	0.90633	38	0	14
2025.01.06	11:42:00	0.90633	0.90635	0.90608	0.90614	38	0	15
2025.01.06	11:43:00	0.90614	0.90616	0.90609	0.90614	24	0	14
2025.01.06	11:44:00	0.90614	0.90618	0.90609	0.90617	27	0	14
2025.01.06	11:45:00	0.90619	0.90619	0.90607	0.90610	25	0	14
2025.01.06	11:46:00	0.90610	0.90611	0.90595	0.90597	34	0	15
2025.01.06	11:47:00	0.90597	0.90608	0.90595	0.90607	26	0	15
2025.01.06	11:48:00	0.90607	0.90621	0.90606	0.90621	25	0	15
2025.01.06	11:49:00	0.90620	0.90629	0.90620	0.90628	31	0	14
2025.01.06	11:50:00	0.90628	0.90628	0.90609	0.90610	23	0	15
2025.01.06	11:51:00	0.90610	0.90612	0.90607	0.90612	18	0	15
2025.01.06	11:52:00	0.90612	0.90613	0.90605	0.90612	26	0	15
2025.01.06	11:53:00	0.90612	0.90627	0.90612	0.90627	23	0	15
2025.01.06	11:54:00	0.90627	0.90636	0.90612	0.90614	37	0	16
2025.01.06	11:55:00	0.90614	0.90625	0.90608	0.90617	39	0	16
2025.01.06	11:56:00	0.90617	0.90621	0.90605	0.90606	30	0	15
2025.01.06	11:57:00	0.90606	0.90612	0.90602	0.90607	37	0	15
2025.01.06	11:58:00	0.90607	0.90612	0.90601	0.90603	36	0	15
2025.01.06	11:59:00	0.90603	0.90603	0.90585	0.90593	51	0	15
2025.01.06	12:00:00	0.90593	0.90593	0.90580	0.90582	52	0	16
2025.01.06	12:01:00	0.90581	0.90584	0.90575	0.90583	46	0	15
2025.01.06	12:02:00	0.90583	0.90599	0.90583	0.90599	34	0	15
2025.01.06	12:03:00	0.90599	0.90611	0.90595	0.90597	23	0	15
2025.01.06	12:04:00	0.90597	0.90602	0.90585	0.90589	31	0	17
2025.01.06	12:05:00	0.90588	0.90606	0.90588	0.90600	30	0	17
2025.01.06	12:06:00	0.90600	0.90623	0.90600	0.90619	27	0	15
2025.01.06	12:07:00	0.90619	0.90642	0.90619	0.90639	45	0	16
2025.01.06	12:08:00	0.90639	0.90640	0.90628	0.90637	38	0	15
2025.01.06	12:09:00	0.90636	0.90636	0.90628	0.90632	24	0	14
2025.01.06	12:10:00	0.90632	0.90643	0.90632	0.90639	47	0	15
2025.01.06	12:11:00	0.90640	0.90640	0.90628	0.90639	36	0	14
2025.01.06	12:12:00	0.90640	0.90641	0.90629	0.90640	27	0	14
2025.01.06	12:13:00	0.90645	0.90645	0.90621	0.90623	28	0	15
2025.01.06	12:14:00	0.90623	0.90627	0.90619	0.90623	16	0	14
2025.01.06	12:15:00	0.90623	0.90631	0.90617	0.90617	31	0	14
2025.01.06	12:16:00	0.90617	0.90620	0.90611	0.90613	24	0	14
2025.01.06	12:17:00	0.90613	0.90615	0.90604	0.90604	19	0	14
2025.01.06	12:18:00	0.90604	0.90604	0.90595	0.90595	17	0	14
2025.01.06	12:19:00	0.90595	0.90616	0.90595	0.90616	32	0	14
2025.01.06	12:20:00	0.90615	0.90615	0.90608	0.90608	21	0	14
2025.01.06	12:21:00	0.90608	0.90612	0.90607	0.90612	13	0	14
2025.01.06	12:22:00	0.90612	0.90619	0.90610	0.90619	23	0	14
2025.01.06	12:23:00	0.90619	0.90628	0.90617	0.90620	26	0	15
2025.01.06	12:24:00	0.90619	0.90627	0.90617	0.90621	20	0	15
2025.01.06	12:25:00	0.90621	0.90624	0.90615	0.90622	21	0	15
2025.01.06	12:26:00	0.90622	0.90622	0.90594	0.90596	28	0	15
2025.01.06	12:27:00	0.90596	0.90596	0.90588	0.90588	20	0	15
2025.01.06	12:28:00	0.90588	0.90602	0.90587	0.90601	42	0	15
2025.01.06	12:29:00	0.90601	0.90610	0.90601	0.90610	16	0	14
2025.01.06	12:30:00	0.90609	0.90616	0.90604	0.90604	21	0	14
2025.01.06	12:31:00	0.90604	0.90605	0.90599	0.90600	15	0	15
2025.01.06	12:32:00	0.90600	0.90602	0.90593	0.90597	21	0	15
2025.01.06	12:33:00	0.90596	0.90596	0.90589	0.90590	9	0	14
2025.01.06	12:34:00	0.90591	0.90606	0.90591	0.90606	24	0	14
2025.01.06	12:35:00	0.90606	0.90606	0.90594	0.90599	12	0	15
2025.01.06	12:36:00	0.90600	0.90600	0.90596	0.90597	15	0	15
2025.01.06	12:37:00	0.90597	0.90602	0.90579	0.90579	19	0	15
2025.01.06	12:38:00	0.90579	0.90579	0.90561	0.90564	17	0	15
2025.01.06	12:39:00	0.90564	0.90584	0.90564	0.90575	23	0	15
2025.01.06	12:40:00	0.90575	0.90587	0.90573	0.90582	26	0	16
2025.01.06	12:41:00	0.90582	0.90590	0.90581	0.90581	29	0	15
2025.01.06	12:42:00	0.90581	0.90592	0.90581	0.90589	15	0	15
2025.01.06	12:43:00	0.90589	0.90601	0.90589	0.90596	31	0	15
2025.01.06	12:44:00	0.90596	0.90605	0.90594	0.90604	28	0	15
2025.01.06	12:45:00	0.90604	0.90617	0.90594	0.90617	38	0	16
2025.01.06	12:46:00	0.90617	0.90618	0.90599	0.90604	26	0	17
2025.01.06	12:47:00	0.90604	0.90614	0.90604	0.90612	22	0	14
2025.01.06	12:48:00	0.90613	0.90613	0.90605	0.90612	22	0	14
2025.01.06	12:49:00	0.90612	0.90630	0.90612	0.90625	25	0	14
2025.01.06	12:50:00	0.90627	0.90628	0.90619	0.90627	23	0	14
2025.01.06	12:51:00	0.90628	0.90634	0.90627	0.90632	40	0	14
2025.01.06	12:52:00	0.90634	0.90636	0.90630	0.90630	20	0	14
2025.01.06	12:53:00	0.90630	0.90640	0.90630	0.90636	30	0	14
2025.01.06	12:54:00	0.90636	0.90640	0.90629	0.90629	21	0	15
2025.01.06	12:55:00	0.90629	0.90640	0.90629	0.90634	15	0	16
